Date_Time, npoints, u_starr, taur, Hcr, LE_wplr, Evap, Fc_wplr,Fc_wpl_umol, CO2_conc,CO2_PPM, CO2_sig_str, H2O_conc, H2O_sig_str, Temp_amb,Amb_Press, wind_speed, wind_dir,obukhov,zeta,rou,sigmaw_ustar,Xmax,XR90,Cd2m,Ce2m,
TS, Tot, m/s, Kg/(m s^2), W/m^2, W/m^2, L/m^2, mg/(m^2 s),umol/(m^2 s), mg/m^3,PPM, arb, g/m^3, arb, Celsius,kPa, m/s, Degrees, m, arb, m,arb, m,m, arb,arb,
20/01/03 03:30 04:00,35999.0,0.302596,-0.113397,-10.303980,26.386545,0.019115,0.004641,0.105460,758.738729,403.177720,0.955000,3.699012,0.944994,0.470102,97.541877,3.831274,116.037910,234.655825,0.007671,0.000135,3.579300,54.125937,108.251874,0.001760,0.001602,
20/01/03 04:00 04:30,36000.0,0.272134,-0.091757,-8.478440,24.356174,0.017622,0.004020,0.091355,758.854087,403.054401,0.955000,3.707924,0.944999,0.364074,97.549834,4.139187,124.248127,207.451415,0.008677,0.000109,4.461699,50.248172,100.496343,0.001683,0.001567,
20/01/03 04:30 05:00,35999.0,0.289049,-0.103424,-10.006261,32.821351,0.023720,0.007326,0.166473,758.304797,403.140304,0.955000,3.420702,0.944987,0.705454,97.567562,4.859779,113.435920,210.631444,0.008546,0.000123,4.847168,44.379422,88.758844,0.001725,0.001587,
20/01/03 05:00 05:30,36000.0,0.352239,-0.153577,-13.669402,33.857671,0.024527,0.012980,0.294932,758.310391,403.171136,0.955000,3.319802,0.944875,0.805625,97.589633,5.905182,111.988325,279.069282,0.006450,0.000183,3.713629,45.392908,90.785816,0.001880,0.001649,
20/01/03 05:30 06:00,35999.0,0.342120,-0.145021,-7.788547,33.013687,0.023816,0.011602,0.263631,758.933009,403.104963,0.954999,3.398065,0.944619,0.609097,97.616493,5.685954,109.754922,448.918786,0.004010,0.000173,3.924282,44.673192,89.346384,0.001862,0.001644,
20/01/03 06:00 06:30,35999.0,0.302441,-0.113320,-16.099957,33.127673,0.024056,0.005421,0.123189,758.787138,403.068485,0.955000,3.578022,0.944985,0.642366,97.619217,4.080372,121.460668,150.055888,0.011996,0.000135,3.578211,54.165777,108.331555,0.001752,0.001595,
20/01/03 06:30 07:00,36000.0,0.277516,-0.095273,-17.205068,33.973290,0.024694,0.007976,0.181242,758.740909,403.631630,0.955000,3.596651,0.945000,1.073447,97.624978,4.069085,118.994080,108.491889,0.016591,0.000114,4.316477,50.635298,101.270596,0.001683,0.001561,
20/01/03 07:00 07:30,35999.0,0.356562,-0.157206,-19.179841,37.373346,0.027176,0.012902,0.293163,758.516095,403.691076,0.954999,3.642098,0.944993,1.198170,97.634738,4.720742,116.728075,206.445931,0.008719,0.000188,3.037626,52.684049,105.368098,0.001886,0.001648,
20/01/03 07:30 08:00,36000.0,0.324333,-0.129991,-15.216562,31.539727,0.022919,0.011784,0.267760,758.052224,403.694892,0.955000,3.623957,0.944981,1.397550,97.652157,4.998447,115.667067,195.873795,0.009190,0.000155,3.721262,49.076466,98.152932,0.001810,0.001620,
20/01/03 08:00 08:30,35991.0,0.436302,-0.235240,-4.843547,38.267353,0.027550,0.014956,0.339827,757.724076,403.513136,0.954957,3.641377,0.944521,1.488371,97.675772,6.874734,106.143410,1498.395205,0.001201,0.000281,2.907643,44.863361,89.726722,0.002080,0.001715,
20/01/03 08:30 09:00,35994.0,0.389911,-0.187987,-5.786084,30.618556,0.022077,0.010523,0.239107,757.512134,403.153736,0.954994,3.742054,0.944685,1.350984,97.692575,6.327523,107.384958,895.451540,0.002010,0.000225,3.124204,47.242279,94.484558,0.001976,0.001684,
20/01/03 09:00 09:30,35999.0,0.385602,-0.183693,-11.166451,35.868248,0.025954,0.016632,0.377925,756.874126,403.173870,0.955000,3.679370,0.944910,1.600299,97.692885,6.113802,108.179045,448.765668,0.004011,0.000220,3.210185,46.727681,93.455362,0.001962,0.001678,
20/01/03 09:30 10:00,35999.0,0.415200,-0.212752,-8.016891,42.420281,0.030601,0.016384,0.372279,756.269545,403.275608,0.954999,3.612410,0.944890,1.867005,97.682327,6.617176,106.956354,780.219901,0.002307,0.000255,3.099127,44.735713,89.471426,0.002032,0.001700,
20/01/03 10:00 10:30,35988.0,0.429928,-0.228053,-8.822791,43.614577,0.031476,0.026354,0.598817,756.156338,403.320213,0.954995,3.625329,0.944801,1.936757,97.676598,6.695653,109.591989,787.063752,0.002287,0.000273,2.857118,46.152618,92.305236,0.002064,0.001709,
20/01/03 10:30 11:00,35999.0,0.479919,-0.283958,-4.118734,45.888818,0.033024,0.016597,0.377124,755.513128,403.279372,0.954989,3.628366,0.944724,2.130881,97.670432,7.252701,104.720470,2345.000578,0.000768,0.000340,2.538140,45.583882,91.167764,0.002175,0.001738,
20/01/03 11:00 11:30,36000.0,0.480761,-0.284779,-2.254154,46.878641,0.033704,0.022408,0.509174,755.281182,403.405248,0.954975,3.617445,0.944430,2.306034,97.665292,8.152524,104.720693,4307.064523,0.000418,0.000342,2.642524,44.062195,88.124390,0.002178,0.001739,
20/01/03 11:30 12:00,35999.0,0.490668,-0.296657,8.054071,45.680565,0.032648,0.022376,0.508429,755.446348,403.467889,0.954910,3.609023,0.944237,2.315704,97.667728,8.717925,103.274500,-1281.547323,-0.001405,0.000356,2.716822,42.246289,84.492577,0.002202,0.001747,
20/01/03 12:00 12:30,36000.0,0.482336,-0.286703,4.618329,42.287466,0.030275,0.020645,0.469099,755.455755,403.421468,0.954965,3.626170,0.944473,2.248385,97.664603,8.117144,104.425700,-2122.958321,-0.000848,0.000344,2.678941,43.443513,86.887026,0.002184,0.001742,
